Fluttershy,"I’d like to stay for a little longer, if that’s okay?",
Twilight,"No worries, Fluttershy. What about you, Pinkie? No party, I’m afraid. We’re a bit too tired for it.",
Pinkie Pie,That’s A-okay! We can have fun in other ways! Just tell me how the trial went!,
Trucy,"I hope you’re ready for a long story, Pinkie!",
Pinkie Pie,Yay! It can be my past-my-bedtime story!,
Athena,"Ehh… maybe tell her about something else, Trucy?",
Pinkie Pie,Huh?,sfx-huh.wav
Athena,"Today wasn’t my finest hour, Pinkie. I… made a pretty wild accusation towards someone, and blamed them for something they clearly didn’t do.",
Pinkie Pie,"Oh… well, I know what that’s like. It’s no fun when that happens…",
Pinkie Pie,"But, hey! You know better now, right? And you’re sorry about it. So nopony’s gonna hold it against you! Trust me!",
Pinkie Pie,…,
Athena,"You’re right. Thanks, Pinkie.",
Rarity,"I’ll be heading back to Carousel Boutique, darlings. I’ve tried to clean it up as best as I can after today’s incident, but I won’t be satisfied until it’s spotless.",
Spike,"Just relax for now, Rarity. You’ve had a rough day.",
Sonata,"I’ll accompany you, Ms. Rarity. My hotel is on the way.",
Rarity,"You’re ever so kind, Sonata. Thank you.",
Rarity,"Good night, everypony. I’ll speak to you tomorrow at the trial.",
Athena,"(I should probably get some sleep, too. Two trials back-to-back is pretty rough… and tomorrow probably won’t be any easier.)",
Athena,Wh… Where am I? Is this… Twilight’s castle?,
Athena,Hello? Is anypony there?,
Athena,(That’s strange… where is everyone? I could have sworn we all went to bed together…),
Athena,"Oh, Twilight! Thank goodness. Do you know where everyone went?",
Twilight,How could you…,
Athena,Huh? Twilight?,
Twilight,How could you not listen to me? I thought we were friends! Don’t you trust me?,
Athena,"Twilight, what are you talking about?! Of course I do!",
Apple Bloom,"You accused Zecora! You were trying to make ponies hate her! Because you hate her, too!",
Athena,"What?! Apple Bloom, no! That’s not true!",sfx-stab.wav
Apollo,To think that you would do something so stupid…,
Trucy,No magic trick or sleight-of-hand will save you from this mistake…,
Athena,"Apollo, Trucy! W-wait! Let me explain, I-I was just—",
Phoenix,"To think I once believed you’d take us into a new age of law… I regret ever having met you, ever having given you a chance. You’re nothing but a screw up!",sfx-huhlow.wav
Athena,NO! BOSS! PLEASE!,
,"Screw up, screw up, screw up, screw up, screw up, screw up, screw up, screw up, screw up, screw up….",
Athena,NO! I’M NOT! STOP IT! GET AWAY FROM ME! GET OUT OF MY HEAD! GET OUT OF MY HEAD! GET OUT OF MY HEEEEEEEAAAAAAAAAAADDDDD!,"sfx-damage.wav,sfx-shocked.wav,sfx-stab.wav,sfx-punch2.wav"
Athena,P…. Princess Luna?! What are you doing here in Twilight’s Castle? Shouldn’t you be back in Canterlot?,
Luna,"I should, but I am not—and neither are you in Twilight’s Castle.",
Athena,Huh?!,"sfx-huh.wav,"
Luna,"Consider, Athena, what you just saw. The others have randomly disappeared, save for a select few of your friends, who began, without warning, to harass and taunt you.",
Athena,Y-yeah. That… was a little strange.,
Luna,"It was more than a little strange. It was completely out-of-character for them, wouldn’t you say?",
Athena,"I… I… Y-yeah, wait. You’re right! B-boss has never been that mean before! But… why was he—",
Luna,"There’s an easy explanation for this, Athena. What you saw, what you heard, wasn’t real. It was all in your mind. You were having a nightmare.",
Athena,"A… nightmare? You mean, I’m dreaming?",sfx-huh.wav
Luna,That is correct.,
Athena,"B-but, wait, then what are you doing here? Uh... Are you part of my dream, too?",
Athena,(Sheesh! Dreaming about the prosecutor? That can’t be a good sign!),
Luna,"No, Athena. You did not dream me into existence. I am, in fact, as real as you are.",
Athena,"Then… how are you here, exactly?",
Luna,"I am the Princess of the Night. Among the other powers afforded to me, it's my duty to watch over everypony’s dreams.",
Athena,Wait… you LITERALLY go into people’s dreams?!,sfx-stab.wav
Luna,"On a nightly basis, yes. From this dreamscape I can enter the subconscious of anyone.",
Luna,"Most of the time, it is to dispel the nightmares that sometimes plague this realm. Nightmares like the one you had, in fact.",
Athena,"Then, what you said in court. When you said you deal with psychological issues every night… THIS is what you meant?",sfx-lightbulb.wav
Luna,"Indeed it is. All ponies dream, and all have their share of nightmarish scenarios and make-believe manifestations of their inner doubts and anxieties.",
Luna,It is my duty to combat them so that the dreamers may dream in peace.,
Athena,(That’s incredible… Luna must be extremely powerful to be able to banish any and all nightmares.),
Athena,"Hang on. You say you can enter anyone’s dreams. I’ve been here in Equestria for a few days. So, why haven’t I seen you until now?",
Luna,"I try my best to only intercede when the nightmares are of an incredibly tumultuous sort, Athena.",
Luna,It would be an immense invasion of privacy were I to step willy-nilly into somepony’s subconscious whenever I felt like it.,
Luna,"Though, that does not mean I am limited in what I can do and see while in the dreamscape.",
Luna,"In fact, it is here that I was able to determine I would be facing you and Twilight in the trial.",
Athena,"So we couldn’t even keep THAT from you, could we…?",sfx-huhlow.wav
Luna,"Hmm? I detect a note of bitterness in your voice, Athena. Is something the matter?",
Athena,"U-uh, n-no, of course not, Princess Luna! I was just—well…",
Athena,"Actually, yeah… there IS something that’s been bothering me.",
Luna,"Perhaps talking about it may help. That is the… psychological thing to do, yes?",sfx-lightbulb.wav
Athena,"Y-yeah, but it’s… it’s a bit awkward.",
Luna,And why’s that?,
Athena,"W-well, it… it’s about you, Princess Luna.",
Athena,"Not only did you know about Twilight and me being the defense, but you also actively kept us out of the loop when it came to your motives during the trial.",
Athena,"More than that, you told Scootaloo and Turning Page to not tell us ANYTHING.",
Athena,It wasn’t until halfway through the trial that I realized that everything you were doing was in order to help them.,
Athena,"You kept dropping hints, trying to guide me to a specific argument, while still keeping me on a leash, and rebutting every argument I made.",
Athena,You DEFINITELY knew more than you let on.,
Athena,(And what Equity said…),
Athena,"I guess I just don’t understand what you were doing. I can tell you’re trying to help us, but how does keeping us in the dark accomplish that?",
Athena,Were… Were we working towards the same goal? Were we both trying to save Scootaloo and Turning Page?,
Luna,"I had a feeling this conversation would happen, sooner or later. And before you ask, no, it is not because I saw it in your dreams.",
Athena,(I actually wasn’t thinking that.),
Luna,"I understand you’re frustrated with me. My answer… Is a bit complicated, but I shall attempt to explain.",
Luna,My reason for withholding information from you and Twilight Sparkle had nothing to do with being the prosecutor. It had to do with me being unsure of both of you.,
Athena,Unsure of both of us?,sfx-huh.wav
Luna,"I am familiar enough with Twilight Sparkle to know she means well, but you, I must confess, are a complete stranger.",
Luna,"I knew of your connection to Phoenix Wright, but as to your heart, I was unsure.",
Luna,"I… regrettably did not know if I could TRUST both of you, not only to work together, but to work WITH me as well.",
Luna,"As such, I thought it pertinent to keep you at hoof’s length.",
Luna,"Even so, I also knew I had to rely on the two of you to free both Scootaloo and Turning Page.",
Luna,"Thus, I attempted to act in such a way as to guide you to proving their innocence, without giving away that I was trying to do so.",
Athena,You mean… you knew they were innocent?,
Luna,"From the very beginning. And I believed, if you followed my guidance, that would inevitably be proven.",
Athena,But… why all the secrecy? Why not just tell the judge that you knew they were innocent? Why keep being the prosecutor?,
Luna,It is one of those situations where my hooves were tied before I had begun to unravel the mystery itself.,
Luna,"You will recall, no doubt, what I said during the beginning of the trial, about the original prosecutor being allocated elsewhere?",
Athena,Yes…,
Luna,"Before they were, they’d managed to build such a case against Turning and Scootaloo that I could not merely drop the charges held against them.",
Luna,"It may have been deemed suspicious, or represent a conflict of interest.",
Luna,"The judge might have thought I held an unfair bias towards the defendants, and would have chosen to appoint another prosecutor, one who did not harbor my sympathies.",
Athena,In which case… Turning and Scootaloo might have been found guilty in the end.,
Luna,"Quite right. My only available course of action was to take on the case as the lead prosecutor, and hope that,",
Luna,"despite the odds being stacked against you, you could find the truth.",
Luna,"Even if I wasn’t sure I could trust you, I wanted to believe that you could do that. I am glad to discover my anxieties were greatly misplaced.",
Luna,"Still—I cannot take back what I have done. My decision NOT to trust you was my own, and it could very well have hurt your case.",
Luna,"And… it is with significant guilt that I say, were I facing Phoenix Wright in court instead… I doubt I would have treated him as I treated you.",
Luna,"For that… I am truly sorry, Athena.",
Athena,I…,
Athena,(Being forced to continue the prosecution’s case despite not initially wanting to…),
Athena,"(And regretting having to do what you thought was necessary when, in the end, it ended up hurting people…)",
Athena,(I can DEFINITELY relate to that. Huh. Who would have thought I’d relate to TWO princesses?),
Athena,Princess Luna…,
Luna,"Yes, Athena?",
Athena,"Something I’ve been told all throughout this case, and especially after today’s trial, is that we have to move on from our mistakes at some point or another.",
Athena,We… can’t be bogged down by what we’ve done.,
Athena,"We can only learn, and hope to do better, or try to do better. And we can only hope we don’t make the same mistake twice.",
Athena,"I understand what you did and why you did it. I wish you didn’t, but I get it.",
Athena,"And… I’m willing to set that aside, if it means, together, we can find the truth about what happened to Royal Order.",
Luna,"I believe Phoenix Wright would be proud to hear you say that, Athena.",
Luna,"And I would very much like to work with you, too, in order to discover the truth. Though I understand if you still have reservations about trusting me.",
Athena,"Actually, there may be a way to address those reservations.",
Luna,Really?,
Athena,"I don’t really know if you can give me any answers about this, but… recently, we learned something interesting about Royal Order.",
Athena,"During the trial, both you and Private Eye said that, while he was an excellent member of the Royal Guard,",
Athena,there was nothing all that significant about his position or status.,
Athena,there was nothing all that significant about his position or status.,
Athena,"But that wasn’t the whole truth, was it?",
Luna,…,
Athena,"We found out that he was meant to be the next Captain of the Royal Guard. That seems highly indicative of not only his abilities, but his reputation in the ranks.",
Athena,"But you and Private Eye saw fit to hide that information from not just us, but the general public, as well. Why?",
Luna,"I’m afraid I cannot disclose that information. It is not out of mistrust for you, however. It is… of a nature far more sensitive than I am at liberty to say.",
Athena,I… see.,
Athena,"(To be honest, I suspected that. This seems like too huge of a detail to just sweep under the rug over a matter of trust. But what could be her reason?)",
Luna,"However, if you are really interested in knowing, then I suggest you and the rest of your team stay in Equestria once this case is over.",
Athena,"(Stay? Even longer? Not that I would mind, but Apollo… and the agency…)",sfx-huhlow.wav
Luna,"That being said, how did you know he was supposed to be the next captain?",
Athena,"Oh, um. Somepony told us about it. The Lawkeeper.",sfx-lightbulb.wav
Luna,Lawkeeper Equity.,
Athena,"Y-yeah. I guess you’d know of her, since she’s part of the High Council.",
Luna,"We’ve… met, a few times. Was there anything else she told you?",
Athena,"Well… She talked about her lack of trust in others, and how trust is naive. And that made me think about what’s going on now, with regards to Sweetie Belle.",
Athena,"I’m not sure… I’m not sure if I can fully trust her. All throughout this case, Sweetie’s been hiding something. And even though she accepted my help…",
Athena,"It’s like, she isn’t sure she WANTS the truth to be known. And if that’s the case, then how can I put my trust in her, if she won’t put her trust in me?",
Athena,I think what Lawkeeper Equity said is really getting to me…,
Luna,To have a belief that extreme… To think trusting others is a mark of naivete… It must have come out of some profound personal injury or sense of injustice.,
Luna,"I suppose I can sympathize. I myself was once overcome by a bitterness so encompassing, it transformed me…",
Athena,(Nightmare Moon…),
Luna,"But, still, I believe you must, if nothing else, trust that, in the end, the truth WILL be found. Never mind what the Lawkeeper has said.",
Athena,"I know, but… it’s hard, sometimes. Like stumbling around in the dark hoping you’ll find a light switch. Except you don’t know if the room you’re in even has one.",
Luna,"Trust is a leap of faith, Athena. That’s all it ever is.",
Luna,"Nevertheless, I can say with certainty that Sweetie Belle is NOT the culprit.",
Athena,"That’s what I want to believe, too. But then who else could it be?",
Luna,"It is likely the other ponies involved: either Fair Devotion or Sugar Stamp. Or, perhaps, even both.",
Athena,(Yeah. It makes sense. Both would have more reason to kill Royal Order than Sweetie Belle.),
Athena,"(And yet… something about that seems off, to me. I feel like I’m missing some vital clue.)",
Luna,"Unfortunately, Athena, I believe it is time that I depart. The dreamscape is vast, and I must continue my duties in protecting it.",
Athena,"Ah, right. I won’t keep you any longer. Thank you, Princess Luna.",
Luna,"No, Athena. Thank you… for showing me I can trust you to find the truth, in any way you can.",
Athena,"Find the truth, huh? In any way I can…",
Athena,That’s odd. Why was the door left unlocked? Do you think Ms. Devotion forgot about it?,
Twilight,I’m not sure. Maybe Rainbow Dash forgot to lock it after she arrived. Though I don’t see her around.,sfx-lightbulb.wav
Fair Devotion,"Oh, Princess Twilight. Ms. Cykes. I suppose I should have expected you. Though, not all of you…",
Athena,"(She seems… out of it. Not quite tired. Melancholy? I guess with everything that’s happened, I would be, too.)",
Twilight,"Good afternoon, Ms. Devotion. Sorry to barge in unannounced like this.",
Fair Devotion,"It’s all right, Princess Twilight. But what are you doing here? The trial’s over.",
Athena,"It is, yes, but we wanted to stop by and check up on Scootaloo and Turning Page. You know, see how they’re doing.",
Fair Devotion,"I see. That’s rather considerate of you, Ms. Cykes.",
Athena,So… may we see them?,
Fair Devotion,I suppose so. Follow me. They’re right over here.,sfx-lightbulb.wav
Rainbow,"Oh, hey, you guys made it! How was, er, the detention center?",
Athena,"Not a great deal of help, really. Sweetie Belle’s being questioned, and probably will be for a little while.",
Rainbow,"That blows. And, uh… what about Rarity?",
Phoenix,"She decided to stay there, along with Apollo, for when Sweetie Belle is released.",
Rainbow,"Right, right…",
Trucy,"How are you doing, Scootaloo?",
Scootaloo,I—,
Rainbow,"Scoots is doing just fine! Isn’t that right, squirt?",sfx-punch2.wav
Scootaloo,…,
Athena,"Let Scootaloo speak, Rainbow.",
Rainbow,"Uh, right, yeah. Heh, sorry.",sfx-lightbulb.wav
Scootaloo,"I’m… okay, I guess. I’m just really tired.",
Trucy,Tired?,sfx-huh.wav
Scootaloo,"Yeah. I mean, before I was super excited and happy, but now that the trial’s over, it all just kinda hit me at once. How intense it was, I mean.",
Rainbow,"All you need is a little rest, that’s all! Then you’ll be up and at ‘em in no time!",
Scootaloo,I just hope Turning’s okay...,
Turning,Ms. Cykes! Princess Twilight! Everypony! What are you doing here?,sfx-lightbulb.wav
Twilight,"Hi, Turning Page. We wanted to check up on you and Scootaloo. How are you holding up?",
Turning,"I… I guess I’m okay. I’m relieved the trial’s over, that’s for sure.",
Fair Devotion,As am I. And I suppose I have you three to thank.,
Athena,Huh? Us three? But it was only Twilight and me.,sfx-huh.wav
Fair Devotion,"Yes, and I am grateful for your efforts in defending Turning Page and Scootaloo. But I must also thank Princess Luna.",
Athena,W-why would you thank her? She tried to pin the blackmailing on YOU! Aren’t you the least bit mad about that?,"sfx-huhhigh.wav,sfx-punch2.wav"
Fair Devotion,On the contrary. I was well aware that Princess Luna planned to accuse me from the very beginning.,
Athena,W-What? You were?!,sfx-huhhigher.wav
Fair Devotion,Yes. Princess Luna actually proposed the idea to me before the trial began.,
Twilight,And you went along with it? Knowing that you could have been charged for a crime you didn’t even commit?!,sfx-huhhighest.wav
Fair Devotion,"Of course, Princess Twilight. How could I refuse? The lives of my son and his friend were on the line.",
Fair Devotion,I would have done anything to prove their innocence. Anything.,
Fair Devotion,"Besides, it worked out in the end, as I hoped it would. Thanks to Princess Luna accusing me, you two were able to expose the truth, and get Turning and Scootaloo’s acquittal.",
Athena,"(Talk about self-sacrifice… maybe this is where Turning gets that from, now that I think about it.)",
Phoenix,Hang on a second. Does that mean Luna was aware that the magazines might have been planted in your house?,
Fair Devotion,"The possibility had crossed her mind, yes, but she had no way of proving it.",
Fair Devotion,"She decided, instead, to work with how the evidence was discovered, and hoped that the defense would be able to provide an alternative theory.",
Phoenix,Which led to us learning that Diamond Tiara had planted the magazines here.,
Fair Devotion,Exactly.,
Athena,All this intricacy… it’s almost as if Luna knows everything about the case. It makes me wonder why she even bothered prosecuting Turning and Scootaloo in the first place.,
Twilight,"Well… not everything, remember? She didn’t know about the clone until we were able to prove it existed. And she didn’t know who the blood behind the statue belonged to either.",
Phoenix,"Not until Sonata and Private Eye revealed it to her after the trial, in any case.",
Athena,"But even so, if she was so dead-set on proving Scootaloo and Turning Page innocent, why didn’t she at least let us in on the plan?",
Athena,"She told Ms. Devotion, she told Scootaloo and Turning… Heck, Zecora and Private Eye may have been in on it as well.","sfx-huh.wav,sfx-huhhigh.wav,sfx-huhhigher.wav"
Athena,Everyone seemed to know what was going to happen during the trial EXCEPT for us. Doesn’t that seem a bit… counterproductive?,sfx-huhhighest.wav
Twilight,"You… do have a point. She even went to great lengths to ensure that we didn’t know she was the prosecutor. Her actions do seem rather contradictory, in that regard.",
Athena,(Princess Luna… What drove you to be so secretive towards us? We’re all on the same side here… aren’t we?),
Fair Devotion,That reminds me… has Princess Luna expressed any knowledge about whoever sent that anonymous tip?,
Athena,"Not that I know of. And we don’t have a clear idea of who might have sent it, either.",
Fair Devotion,That… is unfortunate.,
Athena,Why do you ask?,
Fair Devotion,"O-Oh, uh, no reason, really. Just…",sfx-damage.wav
Fair Devotion,"If it hadn’t been for that tip, Turning Page wouldn’t have been involved, and Princess Luna wouldn’t have had to resort to accusing me.",
Twilight,We DO plan on asking Private Eye later to see if he knows anything about it.,
Fair Devotion,Then I do hope you are able to discover its sender.,
Scootaloo,Um. Athena? Twilight?,
Twilight,"Yes, Scootaloo?",
Scootaloo,I’m… really worried about Sweetie Belle. You said that you weren’t able to talk to her at the detention center?,
Twilight,"No, we weren’t. But, as we said, Rarity’s there, along with Apollo. So she won’t be alone. Don’t worry.",
Scootaloo,"W-well, if you are able to talk to her later… are you going to ask if she’d let you defend her?",
Athena,"Rarity already gave us permission, but we do plan on offering Sweetie Belle directly, yes.",
Scootaloo,That’s… good to hear.,
Twilight,"Hmm? What’s wrong, Scootaloo?",sfx-huh.wav
Scootaloo,"I… I don’t know. It’s just… this case, Royal Order, Sweetie Belle, everything… I’m just scared, I think. I don’t know what’s going to happen next.",
Scootaloo,"And what I did to Royal Order—well, one of them, anyway—how I accidentally stabbed him with my scooter…",
Scootaloo,"A-and how, Sweetie Belle, she—she might have done something similar. Something that she doesn’t even fully remember…",
Athena,"Having to recall something unpleasant you did is, admittedly, never a great feeling. But it’s through these recollections that the truth is eventually uncovered, Scootaloo.",
Athena,"Just like with you, today. And no matter what might have happened, it’s better to be aware of it, than live in ignorance.",
Athena,"I can’t say for certain what Sweetie Belle did or didn’t do at the statue that night, but whatever it was, we’ll find out. I’m sure it’ll show us that she didn’t kill anyone.",
Rainbow,"That’s right. Chin up, kid. I’m sure Sweetie Belle will be just fine! Athena and Twilight will clear her name, just like they did with you and Turning Page!",
Twilight,Really? That’s not what you said earlier at the castle.,
Rainbow,"U-um, well, y-you know, it’s just, what Apple Bloom said…",sfx-damage.wav
Scootaloo,Rainbow Dash? What’s… what’s Twilight talking about? What did you say earlier?,
Rainbow,"It’s… well, look. Sweetie Belle wasn’t exactly being all that helpful when YOU were arrested, remember? I’m still a little miffed about that.",sfx-punch2.wav
Athena,"(You can’t sweep that all under the rug, Rainbow. Sometime soon, you’ll have to come clean about what you’re really feeling. Not just for Scootaloo’s sake, but yours, as well.)",
Scootaloo,"Oh. I understand. I… I guess I’m still bothered by that, too. But it doesn’t make me any less worried, though.",
Athena,"We’ll do our best, Scootaloo. You have my word.",
Scootaloo,"Thank you, Athena.",
Fair Devotion,So what Turning said is true.,
Athena,"Hmm? What do you mean, Ms. Devotion?",sfx-huh.wav
Fair Devotion,"When I came to pick him and Scootaloo up, he told me that Sweetie Belle was arrested.",
Scootaloo,Yeah. It was proven that she was in the forest that night. B-but… she wasn’t involved with Royal Order’s death! It’s just… a coincidence… or something.,
Fair Devotion,"… Could that be it, I wonder?",
Athena,???,sfx-lightbulb.wav
Athena,(What did she just say?),
Twilight,"Ms. Devotion, I know this is a difficult time for you, but would it be at all possible for us to ask you a few questions about your husband?",
Twilight,It might help us clear Sweetie Belle’s name.,
Fair Devotion,I suppose so. What would you like to know?,
Twilight,"We learned during the trial that, for the past month, Royal Order’s been away in Canterlot. He was apparently even offered vacations, but turned them down.",
Twilight,Any idea why he’s been away for so long?,
Fair Devotion,"It’s more of a recent development, if I’m being honest. My husband’s job has kept him busier than usual lately.",
Turning,"He used to come home to us whenever he had the chance. He looked forward to it, he told me.",
Athena,Did he ever talk to you about it? Or say anything about why he’d been spending so much time away?,
Turning,Well—,
Fair Devotion,No. Not really. He kept his reasons to himself.,sfx-punch2.wav
Turning,Y-Yeah…,sfx-huhlow.wav
Athena,(There’s no doubt about it. She’s hiding something.),
Athena,"(Turning seems like he may know the reason, but as long as Fair’s here, we’re not going to get it out of him.)",
Fair Devotion,"Because he spent so much time away, Canterlot had almost become like a second home to him. He had a travel case prepared for every time he had to go.",
Phoenix,A… travel case?,sfx-huh.wav
Twilight,Is there any chance we could see it?,
Fair Devotion,"I’m afraid not. It was seized by the police yesterday. According to that gentlecolt investigator, it was important evidence.",
Twilight,You mean Private Eye?,
Fair Devotion,"Ah, yes, I believe that was his name. You’ll have to ask him about it.",
Twilight,We’ll make sure to do that.,
Athena,"(That was weird. Ms. Devotion acted like she couldn’t remember his name, but I didn’t detect any hint of sudden recognition when Twilight mentioned it.)",
Trucy,"Hey, Daddy?",
Phoenix,"Yeah, Trucy?",
Trucy,You know what today’s date is?,
Phoenix,"The… date? Well, it’s February 14th. Why?",sfx-huh.wav
Athena,"(Of all the places for Mr. Wright to start, it’s NOT gonna be here, Trucy.)",
Trucy,"I know what you’re thinking, Athena! But it’s not about that! I just noticed something, and wanted to know if I was right!",sfx-punch2.wav
Athena,S-sorry! Um.. what was it you noticed?,
Trucy,This calendar hanging on the wall!,
Trucy,See? There’s a date circled in red here—today’s date.,
Trucy,"Did you… plan on doing something with your husband today, Ms. Devotion?",
Athena,"I mean, it IS Valentine’s Day, after all.",
Twilight,You mean Hearts and Hooves Day?,
Athena,Hearts and… Hooves Day?,sfx-huh.wav
Twilight,"Yes. It’s a holiday where you give special attention to ponies you appreciate, or your special somepony.",
Athena,Special… somepony?,sfx-huhhigh.wav
Twilight,"It’s basically a term you’d use to refer to somepony you’re dating or in a relationship with. On Hearts and Hooves Day, you’d see a lot of couples giving gifts to their partners.",
Athena,So… it’s exactly like Valentine’s Day.,sfx-huhlow.wav
Fair Devotion,In regards to your question: yes. I did have plans for today. Royal and I were going to go to a fancy restaurant for dinner.,
Fair Devotion,"But, I had to cancel it, after that whole incident with Spoiled Rich.",
Scootaloo,Was that why no one was home when I came to get Turning two nights ago?,
Fair Devotion,"Yes. I was out at the time, cancelling my dinner reservations. I had hoped to reschedule it for a later date, but, obviously…",
Fair Devotion,That doesn’t matter anymore.,
Turning,Hmph! How dare that mare demand ANYTHING from us! After what her daughter did? I oughta—,
Fair Devotion,Turning Page! That is quite enough of your outbursts!,sfx-hit1.wav
Turning,"But Mom, surely you can see that it wasn’t right—",
Fair Devotion,"Yes, and it also wasn’t right to attack those fillies, either. Need I remind you of what it led to?",sfx-furious.wav
Turning,"Y-you’re right. It… it IS kind of my fault, isn’t it? I mean, you had to cancel your dinner plans, and then Father… he…",
Trucy,"I’m so sorry, Ms. Devotion. I didn’t mean to drag up sad memories.",
Fair Devotion,It’s… all right. We’ll manage. We’ll find a way. We always have.,
Turning,"But what about Ms. Stamp? I feel bad about that, too.",
Twilight,Huh? Why’s that?,sfx-huh.wav
Fair Devotion,Turning—,
Turning,"Well, because she and my mom were childhood friends. She’s probably the closest pony to her!",
Athena,"Really? Is that true, Ms. Devotion?",
Fair Devotion,"Y-yes, it is. We… we’re close.",sfx-lightbulb.wav
Athena,Huh?,sfx-huh.wav
Athena,(Seriously? She’s hesitant to even say THAT? What gives?),
Fair Devotion,"In any case, I think we should let these kids rest. They’ve had a long day.",
Fair Devotion,"Thank you for coming to check up on us, but I do think you had better get going. I wouldn’t want to impede your investigation any further.",
Fair Devotion,"Rainbow Dash, why don’t you take Scootaloo home?",
Rainbow,"U-uh, s-sure, yeah, that sounds like a good idea. We’ll actually head back to the castle. If you guys need us, that’s where we’ll be. You ready, squirt?",
Scootaloo,"Just… one more thing. Twilight, Athena?",
Twilight,"Yes, Scootaloo? What is it?",
Scootaloo,"Just… please. Regardless of how hurt I feel, please find a way to help Sweetie Belle.",
Athena,"We’ll try, Scootaloo. Until the very end.",
Phoenix,"Well, that was… abrupt.",
Athena,"And we aren’t much closer to the truth, either. By the way, did anyone else get the feeling that Ms. Devotion’s hiding something?",
Trucy,"No, she is. Definitely. But what could it be? And why?",
Athena,If it could help us figure out what really happened to Royal Order… I don’t know why she would keep it to herself. Unless…,
Phoenix,Are you thinking that she might be involved in his death?,
Athena,I… don’t know. She might just be trying to protect someone.,
Twilight,"Whatever the case, I don’t think Fair Devotion’s about to tell us what she knows. At least, not at the moment.",
Athena,"I guess that’s true. Where to next, then, Twilight?",
Twilight,I think we’d better go and visit Diamond Tiara’s house. I can’t say I’m really looking forward to that.,
Athena,"Me, neither. But, yeah, let’s get going.",
Sugar Stamp,"Knowing that Turning Page and his friend had been at the castle ruins, I knew I could pin the murder on them AND make the ruins look like the real murder scene.",
Sugar Stamp,"It’s what Royal Order deserved, after what he did to me.",
Athena,But—,
Luna,"Defense, while I appreciate your habit of needling into every single minor point in each testimony, my patience is beginning to wear thin.",
Luna,"Besides, the witness has already provided a reason for what she did: to get back at Royal Order for choosing to clone himself instead of being with her.",
Luna,"As disconcerting as that may sound, THAT is the motive we have been given. Unless you can offer something to refute or change it, I suggest you move on.",
Athena,"Rrgh… Fine. I just have one more question, Sugar Stamp.",
Sugar Stamp,What is it?,
Athena,"After you’d moved the scooter and wagon to the castle ruins, you must have flown back towards the forest entrance, passing over the crossroads along the way.",
Athena,"But the other Royal Order wasn’t there, right?",
Sugar Stamp,"No, he wasn’t. I went to look for him, and that was when I saw what happened at the statue.",
Athena,"(When she saw Sweetie Belle trip Royal Order, supposedly…)",
Athena,"(That still bothers me, but unless I can prove that that isn’t what she saw, this won’t get me anywhere. And Luna knows it.)",
Judge,Let’s return to the witness testimony.,
Sugar Stamp,"As to what I did at the castle before I saw the crash, I removed the letter opener and put it in my bag. Then I went to deliver the letter.",
Athena,Ms. Sugar Stamp!,
Athena,"You’re saying that you removed the letter opener—the one that had been stemming the blood flow from the victim’s wound—from the body, and placed it in your bag?",
Athena,And you did this BEFORE you delivered the letter?,
Sugar Stamp,Y-yes! W-why? Is there something wrong?,
Athena,You bet there’s something wrong with that statement! There’s a clear contradiction!,
Sugar Stamp,A c-contradiction?!,
Luna,"On what grounds, defense? The witness clearly described her actions that night.",
Luna,"She killed Royal Order, disposed of his armor, and moved the body—letter opener and all—to the castle, all to pin the crime on Turning Page and Scootaloo.",
Luna,"Afterwards, she flew back to Zecora’s hut, in order to deliver that letter. I see no contradictions in her movements!",
Athena,"It’s not her movements that are contradictory. It’s the letter that was in her bag. Or more accurately, the envelope!",
Judge,The envelope?,
Athena,"Sugar Stamp says she placed the letter opener in her bag after she’d moved the body, and that after doing so, she went to deliver the letter.",
Athena,"If that’s the case, we can reasonably assume that the letter, or rather, the envelope containing it, was ALSO in her bag.",
Athena,"But if THAT’S the case, then we’d expect to see something else—",
Athena,"After all, look at the inside of the bag—it’s coated in blood from the weapon. Yet, when we look at the envelope… THERE’S NOT A SINGLE TRACE OF BLOOD!",
Sugar Stamp,AGH!,sfx-stab.wav
Fair Devotion,!!!,sfx-lightbulb_alt.wav
Luna,"If that’s the contradiction, defense, color me not impressed in the slightest! The witness could simply have gotten the time she delivered the letter mixed up!",
Sugar Stamp,"Y-yes! That’s it! I must have delivered the letter BEFORE I took out the letter opener from the body! So, before I arrived at the castle ruins!",
Athena,"Sorry, but that just isn’t possible!",
Sugar Stamp,Wah!,
Luna,"Explain, defense!",
Athena,Do you remember what we uncovered yesterday regarding when the letter was delivered?,
Athena,"*** First, the fact that we found this letter in the first place tells us that Zecora hadn’t yet retrieved it.",
Athena,"According to a friend of hers, Zecora would’ve collected her mail from earlier that day as soon as it was delivered.",
Athena,"This tells us that on the day of the murder, this letter wasn’t in the mailbox. If it was, Zecora would’ve collected it when she returned to her hut that night.",
Luna,"Then when, pray tell, was it delivered?",
Athena,"That leads to my second point, Prosecutor Luna!",
Athena,"When we found this letter yesterday, we also found the mail that had been delivered that morning. That mail was in far better condition than this letter.",
Athena,"So, this letter must have been delivered BEFORE yesterday’s mail, and had gotten dirtied as a result.",
Athena,"Knowing that, and knowing that it hadn’t been in the mailbox when Zecora returned to her hut…",
